48059.00	9.18	12935
48060.00	3.84	6028
48061.00	4.83	7388
48082.00	6.08	8317
48084.00	8.18	12921
48085.00	16.01	21955
48086.00	8.65	11857
48087.00	32.93	45104
48088.00	30.21	44997
48089.00	3.81	6254
48090.00	12.32	22343
48091.00	5.77	11468
48092.00	6.73	11453
48093.00	39.76	85935
48094.00	0.00	2196
48095.00	0.00	1767
48101.00	4.78	14395
48102.00	1.04	3780
48104.00	3.08	12483
48105.00	1.86	5952
48106.00	6.08	20048
48115.00	11.82	11966
48116.00	41.63	45245
48117.00	0.00	1181
48118.00	44.93	54060
48119.00	29.09	39485
48121.00	89.85	150535
48122.00	3.21	7760
48123.00	29.06	66620
48124.00	16.57	36651
48126.00	6.61	19442
48129.00	3.53	10634
48140.00	0.00	2054
48141.00	31.30	35315
48142.00	20.27	28226
48144.00	0.00	801
48157.00	34.37	25846
48158.00	5.12	5329
48159.00	19.78	20824
48160.00	4.52	6588
48161.00	2.36	3616
48162.00	16.97	24837
48163.00	28.44	43620
48164.00	7.79	12529
48165.00	5.07	8238
48166.00	8.47	13549
48168.00	4.85	9488
48169.00	8.77	17951
48170.00	14.81	29234
48171.00	49.70	109226
48172.00	6.53	16539
48173.00	16.59	41681
48174.00	18.35	56846
48175.00	5.78	65626
48180.00	7.08	7336
48181.00	45.05	45471
48182.00	23.17	26460
48183.00	12.14	19012
48184.00	39.33	69527
48185.00	0.95	2079
48187.00	14.47	28803
48188.00	8.61	20230
48193.00	93.64	111508
48194.00	37.39	45200
48195.00	1.51	1934
48204.00	19.78	23528
48205.00	8.66	10871
48206.00	22.01	28252
48207.00	0.00	1793
48208.00	3.09	4198
48209.00	17.76	23784
48210.00	14.20	18201
48211.00	6.99	8939
48212.00	4.27	5655
48213.00	7.17	10078
48214.00	39.51	53084
48230.00	35.93	42305
48231.00	8.10	12072
48232.00	16.39	19888
48233.00	10.30	16057
48234.00	50.70	81631
48235.00	2.20	4609
48236.00	0.00	3033
48237.00	3.22	5595
48238.00	0.00	2636
48239.00	16.16	28394
48240.00	3.69	7764
48241.00	14.20	32461
48242.00	6.54	19733
48258.00	6.35	7481
48259.00	3.66	4393
48260.00	11.59	13331
48261.00	24.14	27711
48262.00	30.76	37011
48264.00	21.67	28385
48265.00	11.55	17570
48266.00	7.38	12199
48268.00	18.86	28701
48274.00	16.33	17746
48275.00	15.39	18529
48276.00	2.72	3714
48277.00	22.90	27693
48278.00	10.68	12661
48279.00	13.27	16077
48280.00	40.88	51051
48281.00	0.00	2622
48282.00	2.68	3850
48283.00	24.26	32805
48284.00	24.98	33558
48285.00	3.92	5325
48286.00	3.87	5730
48287.00	11.25	17427
48288.00	3.44	5772
48289.00	18.46	29685
48290.00	7.84	12952
48291.00	29.30	51243
48292.00	2.04	3697
48293.00	18.77	34480
48294.00	3.75	7059
48295.00	13.01	25652
48296.00	2.63	5482
