45783	7.59	12309
45784	6.01	10473
45786	0.47	2015
45787	7.73	15008
45789	1.63	4677
45790	4.33	10593
45791	6.88	15463
45806	3.93	6563
45807	1.47	2458
45808	3.57	5964
45809	5.2	8720
45810	0.92	1563
45811	2.54	4127
45812	1.73	2789
45813	5.71	9125
45814	2.98	3299
45816	4.88	6750
45817	7.4	10334
45819	3.69	3330
45820	7.9	10013
45822	5.86	5242
45823	4.29	7063
45824	1.57	2504
45835	6.35	10749
45853	2.59	3789
45855	13.62	19581
45856	1.11	1762
45857	1.54	2406
45858	7.25	10780
45862	5.06	7441
45863	7.21	11438
45865	27.77	43371
45866	2.58	3930
45867	6.15	8105
45868	10.36	10254
45887	4.53	6452
45888	1.69	2729
45889	2.85	3891
45890	9.47	14078
45891	7.29	11129
45892	7.62	11562
45893	13.75	21071
45895	8.66	15615
45896	2.45	4977
45897	3.08	4132
45898	6.75	11228
45899	6.76	11467
45900	3.28	6849
45906	16.96	21083
45908	3.73	5282
45909	5.45	8050
45910	5.38	7131
45911	6.39	9032
45912	4.34	6198
45920	6.75	8394
45921	3.68	5504
45922	2.8	3986
45923	2.21	3183
45924	1.3	1935
45925	4.36	6873
45926	1.95	3682
45929	3.84	7171
45930	4.62	9878
45933	4.78	6740
45934	19.96	26580
45952	6.92	20363
45956	0.23	670
45957	4.46	10743
46008	1.21	3973
46009	1.4	5290
46010	3.4	16456
46011	0.79	4197
46012	0.89	4231
46013	0.26	1597
46022	0.19	1825
46025	1.71	7163
46026	0.76	3346
46029	0.7	5621
46031	6.21	28427
46032	2.18	10382
46035	4.44	8809
46042	29.11	69779
46043	4.06	9533
46044	0.43	1120
46047	15.71	27848
46048	2.83	6894
46049	1.31	2804
46050	6.3	13586
46052	2.4	6640
46053	2.21	5704
46054	9.48	24121
46056	11.75	34731
46062	0.47	1518
46064	5.14	7659
46066	47.68	69780
46067	4.37	8811
46068	1.78	3318
46072	4.73	10155
46073	2.17	4933
46074	5.32	11290
46075	2.06	5173
46076	8.89	18197
46077	11.6	26069
46078	6.36	12606
46079	3.34	6050
46080	8.05	28129
46081	1.84	4830
46083	10.17	21504
46087	1.95	2868
46088	9.02	14363
46089	10.27	18569
46090	2.96	5367
46091	4.76	9303
46092	16.32	31873
46093	4.6	9963
46095	1.81	3559
46097	0.99	2666
46116	7.34	12284
46118	7.57	12991
46144	6.61	10832
46145	8.01	13423
46152	2.58	6417
46153	6.2	15290
46154	2.08	5942
46160	4.59	7997
46161	25.5	38852
46164	5.37	8918
46165	7.02	11609
46166	9.69	16687
46167	3.64	7003
46173	0.54	836
46175	0	457
46176	1.06	1799
46177	10.06	16611
46178	9.47	16334
46180	4.95	9373
46193	19.51	29192
46194	8.47	12019
46198	7.98	13096
46199	4.33	7479
46200	1.08	2016
46201	9.72	19669
46202	16.36	37949
46225	5.38	7626
46233	5.83	10969
46234	7.6	17287
46238	1.26	1734
46239	15.43	20899
46240	0.77	1129
46243	10.09	13994
46244	10.91	15953
46245	21.25	31140
46246	11.34	18222
46247	13.5	22525
46248	0	754
46249	2.14	3983
46250	19.74	39366
46251	6.76	15405
46257	1.06	1537
46258	10.48	15187
46259	7.55	11341
46260	0	383
46261	0.89	1663
46263	0.44	944
46264	3.16	5800
46265	2.03	3711
46266	1.75	3093
46272	15.17	21109
46273	18.47	26067
46274	45.6	70546
46276	1.47	2458
46278	21.05	34402
46306	1.64	2502
46307	22.73	37995
46308	2.23	3958
46309	16.71	28223
46311	10.05	17507
46312	3.42	6197
46313	4.6	8437
46316	7.75	14757
46317	12.43	25181
46318	12.8	27999
46319	4.44	11044
46324	25.4	39474
46325	14.95	23412
46326	13.87	22621
46327	3.88	6864
46328	11.5	19287
46329	5.02	8514
46331	4.9	9353
46332	0.57	1124
46333	9.2	19128
46386	20.76	26720
46387	10.22	15155
46390	7.66	12495
46391	14.12	24131
46396	0	165
46398	0	158
46405	6.37	10502
46406	0	111
46409	17.67	29223
46410	10.96	18948
46411	27.07	49253
