55818	20.26	23961
55826	289.53	271605
55827	49.20	56854
55828	61.20	70881
55830	71.72	84725
55837	1.92	2029
55842	27.81	27839
55843	32.40	41533
55844	29.39	40842
55845	62.01	93286
55851	68.99	61869
55858	20.46	19284
55859	76.95	72279
55860	66.15	67721
55861	11.12	11694
55862	12.49	16685
55863	4.81	6517
55873	395.04	323713
55874	23.89	25871
55927	8.34	7982
55929	16.11	16997
55935	37.87	37077
55936	185.08	224823
55943	5.18	7073
55945	94.50	87347
55946	3.31	3738
55947	27.14	33931
55948	5.54	6527
55949	24.96	30099
55950	41.90	62717
55951	1.77	3489
55958	43.26	38578
55959	7.65	6815
55960	149.20	134512
55961	55.52	47640
55962	10.83	9195
55963	106.65	118617
55965	17.14	20833
55974	235.50	218671
55975	169.92	197258
55982	69.66	62129
55983	277.52	255696
55986	36.10	43932
55993	17.88	15486
55994	70.35	60337
55995	27.28	24467
55996	34.18	30535
55997	14.95	14105
55998	203.81	243764
56001	13.77	17868
56002	9.01	8546
56008	98.46	88542
56009	54.35	63332
56014	9.28	9748
56016	131.88	115338
56017	55.85	61328
56020	37.09	34073
56021	166.84	143714
56031	4.28	3672
56032	89.83	72805
56033	46.32	46578
56034	7.37	6251
56039	235.08	199087
56040	11.89	13116
56041	11.11	12688
56042	79.14	89428
56047	121.12	99715
56048	29.16	25263
56049	7.88	8919
56054	40.02	33972
56057	127.69	115965
56070	343.98	306087
56071	108.13	132705
56072	35.91	44384
56073	14.55	20650
56074	33.27	49263
56075	93.41	135371
56079	5.87	5139
56080	79.02	69477
56081	275.73	238523
56082	436.91	481301
56086	112.80	105337
56087	190.17	186707
56089	153.17	153248
56092	76.81	89151
56101	386.48	310416
56102	130.49	109800
56103	68.72	72922
56116	14.73	12131
56117	37.41	31958
56118	331.38	295915
56119	6.94	6803
56127	16.70	15863
56129	12.52	11750
56130	21.92	21414
56131	64.37	61842
56132	24.58	28894
56133	11.64	12070
56135	5.13	5219
56137	12.12	11683
56138	19.21	23244
56148	221.93	199361
56149	42.64	42939
56150	60.84	63801
56152	5.24	7940
56158	47.45	42304
56160	63.06	57346
56161	29.97	26809
56162	87.27	81268
56165	28.14	29080
56172	375.03	307528
56173	224.96	183646
56175	343.11	311546
56179	307.23	244025
56180	66.18	72466
56181	100.56	111480
56184	38.38	45167
56189	243.96	195114
56190	130.35	150351
56191	208.41	157930
56192	261.34	204647
56193	276.43	290872
56195	100.61	114981
56199	34.82	30664
56200	487.06	439635
56201	235.88	236368
56242	23.07	19064
56244	17.43	12708
56246	4.74	3861
56249	2.04	1630
56301	9.77	17392
56302	4.62	10600
56304	19.34	15533
56305	127.07	99810
56306	47.02	48644
56307	15.10	16513
56308	9.19	10451
56309	15.18	18444
56312	181.41	148966
56313	108.24	94807
56314	16.89	20457
56322	75.92	56972
56323	43.57	33154
56324	31.22	31109
56325	100.46	101637
56330	46.60	34732
56331	296.29	223361
56332	61.45	64717
56339	178.41	149116
56340	85.31	91886
56341	81.31	91949
56346	62.77	51148
56350	505.09	382796
56351	49.69	51437
56356	93.06	70193
56357	48.87	37178
56359	207.06	155768
56360	150.85	150462
56364	11.17	12684
56365	3.40	3537
56366	2.01	2502
56371	269.61	204840
56372	186.06	191276
56377	24.56	19349
56379	18.36	14699
56380	20.12	16491
56382	23.53	18112
56383	15.63	13368
56384	26.97	22536
56385	98.70	82587
56386	11.52	13083
56387	2.72	3474
56393	12.54	9828
56394	293.46	222945
56395	381.79	314361
56401	101.66	78984
56402	177.89	141829
56403	162.59	133592
56404	150.74	123130
56405	29.40	24828
56406	22.19	24115
56414	209.43	157380
56415	288.99	217578
56416	18.59	15082
56424	8.52	7149
56430	24.04	20220
56431	39.12	31651
56432	154.43	127425
56434	20.00	17359
56435	5.11	4410
56437	124.12	97044
56438	14.76	11941
